radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,1,1805,5127,-1,8.231605,53.056226,18504,199,1,1557738280,1662689781,0
GSM,262,1,18692,24045,-1,6.790998,51.239703,3089,200,1,1557798315,1662683654,0
GSM,262,3,22521,16832,-1,13.448977,52.364805,6849,116,1,1557830291,1662705072,0
GSM,208,1,1300,48612,-1,1.408187,49.150204,2349,200,1,1557837751,1662723817,0
GSM,208,10,26546,63498,-1,-0.245974,44.567915,2709,38,1,1557847262,1662699780,0
GSM,208,1,9731,36653,-1,-4.455317,48.435829,2007,114,1,1557847878,1662734736,0
LTE,310,260,16122,22884866,0,-121.218125,37.803351,27458,43,1,1557897730,1662748679,0
GSM,262,3,24420,36798,-1,13.946853,53.365865,16206,89,1,1557879169,1662682642,0
GSM,262,2,390,40493,-1,13.38399,54.064325,6146,199,1,1557900286,1662706618,0
GSM,262,1,17435,50517,-1,11.05265,49.6856,10016,200,1,1557905814,1662692134,0
GSM,262,2,640,42822,-1,9.214917,50.716288,18713,199,1,1557916330,1662697071,0
GSM,262,2,640,42821,-1,9.303288,50.769678,25145,199,1,1557964926,1662707252,0
GSM,262,3,49030,38357,-1,9.954157,49.606352,22977,44,1,1557993564,1662685996,0
GSM,262,1,14633,4638,-1,8.036905,52.48512,8502,200,1,1558084141,1662707101,0
LTE,262,1,26551,32214026,0,9.238171,47.725233,1686,9,1,1558178507,1662707525,0
LTE,310,260,14190,45534231,0,-117.124977,33.903716,20333,8,1,1558222440,1662707350,0
LTE,260,3,59100,48905252,0,20.627716,52.147362,1491,63,1,1558253705,1662711854,0
LTE,260,3,59050,74339891,0,19.70392,51.893565,21197,64,1,1558256558,1662709273,0
LTE,310,260,11365,24279555,0,-122.819162,46.975647,27309,200,1,1558311830,1662682528,0
GSM,262,3,14960,10554,-1,7.894326,52.3098,560,135,1,1558301553,1662729329,0
GSM,262,3,14960,30505,-1,7.894195,52.310093,1499,150,1,1558301553,1662729329,0
GSM,262,3,14960,20511,-1,7.899471,52.309802,3589,124,1,1558301688,1662729329,0
LTE,310,260,34350,15847183,0,-98.426499,29.414417,2618,5,1,1558384016,1662740595,0
GSM,262,3,36020,42457,-1,6.769885,51.199811,2267,191,1,1558396290,1662730818,0
GSM,262,3,22020,36420,-1,13.307295,52.529378,2119,199,1,1558404358,1662700790,0
LTE,505,1,24586,148673280,0,136.350917,-16.03345,17997,53,1,1558415500,1662744523,0
LTE,505,1,12312,136770838,0,145.400659,-36.42167,3740,190,1,1558420204,1662692347,0
GSM,262,3,22010,62639,-1,13.318458,52.561461,5682,123,1,1558494317,1662700255,0
GSM,262,3,22010,62638,-1,13.332843,52.567813,4529,132,1,1558500927,1662707439,0
GSM,262,2,861,62633,-1,11.763364,49.166302,14010,161,1,1558504785,1662709083,0
GSM,262,3,22010,62646,-1,13.311589,52.572718,3010,115,1,1558506335,1662700419,0
GSM,262,2,23,46111,-1,10.078038,53.527715,2586,199,1,1558547638,1662718977,0
GSM,262,2,640,42823,-1,9.193373,50.77446,17944,78,1,1558577272,1662696764,0
GSM,262,2,23,46113,-1,10.058632,53.510117,7226,146,1,1558578205,1662721353,0
GSM,262,3,47310,50402,-1,8.957735,51.345665,11206,117,1,1558580432,1662713602,0
GSM,262,1,18508,518,-1,11.996447,51.849215,29115,121,1,1558583937,1662703295,0
GSM,262,3,22521,27289,-1,13.741793,51.981777,9392,199,1,1558587240,1662693154,0
GSM,262,1,18508,622,-1,11.869161,51.825072,22893,119,1,1558595463,1662703558,0
LTE,505,3,20282,5510963,0,151.103093,-33.917197,1000,4,1,1558632171,1662701265,0
GSM,262,1,1805,5132,-1,8.152506,53.043086,28665,199,1,1558658771,1662689781,0
GSM,262,3,47190,32704,-1,9.787415,50.479083,5931,199,1,1558664829,1662699170,0
GSM,262,3,47190,12704,-1,9.754307,50.487597,12156,200,1,1558664829,1662690903,0
GSM,262,3,22521,27293,-1,14.37782,51.837024,25988,200,1,1558674543,1662711723,0
GSM,262,3,22521,17099,-1,14.434782,51.870484,16662,199,1,1558674543,1662703768,0
GSM,262,3,22011,26147,-1,13.569075,52.547491,1952,113,1,1558775592,1662711157,0
GSM,208,20,22020,21632,-1,4.10298,48.248577,5338,114,1,1558853876,1662693339,0
GSM,262,3,14961,10388,-1,8.601144,52.202991,22743,115,1,1558919805,1662710020,0
GSM,262,1,18508,519,-1,11.790392,51.869919,12613,113,1,1558922394,1662703562,0
GSM,262,3,47140,30014,-1,8.990597,50.048405,5100,65,1,1558925829,1662682831,0
GSM,262,1,18434,2811,-1,11.724488,51.127776,15554,199,1,1558926938,1662711002,0
GSM,262,1,18434,2813,-1,11.668771,51.112862,9003,199,1,1558926938,1662709928,0
GSM,262,2,413,49931,-1,9.945972,53.594809,2900,103,1,1558942135,1662700013,0
GSM,262,3,47310,30402,-1,9.069699,51.364305,14744,199,1,1558945979,1662687387,0
GSM,262,3,47140,50014,-1,8.90696,50.071872,6049,148,1,1558954390,1662682831,0
GSM,262,3,23780,17308,-1,14.448121,51.1904,12481,199,1,1559015794,1662722980,0
GSM,262,3,22521,27051,-1,13.376316,52.313572,12391,105,1,1559019988,1662698317,0
GSM,262,2,7229,5153,-1,7.945367,48.084124,3320,188,1,1559039971,1662684335,0
GSM,262,3,14001,20539,-1,9.596492,52.392585,12811,199,1,1559083736,1662701401,0
GSM,262,3,14001,30531,-1,9.579267,52.422402,4623,199,1,1559084475,1662698750,0
GSM,262,3,14001,10584,-1,9.629795,52.412283,6943,199,1,1559099223,1662719389,0
GSM,262,2,7234,31043,-1,10.008002,48.383318,2888,116,1,1559100499,1662695418,0
GSM,262,2,7234,31041,-1,10.035087,48.421157,4882,127,1,1559106547,1662694911,0
GSM,262,2,691,54101,-1,10.04793,49.962121,27884,130,1,1559112378,1662726834,0
GSM,262,2,640,37611,-1,9.300199,50.749562,24477,199,1,1559115387,1662697514,0
GSM,262,2,665,11423,-1,9.016158,50.78769,6407,180,1,1559118789,1662696095,0
GSM,262,2,665,11421,-1,9.006864,50.793794,18078,27,1,1559118789,1662696095,0
GSM,262,3,14961,30040,-1,8.568609,52.203244,2539,199,1,1559121374,1662709664,0
GSM,262,2,691,54102,-1,10.005594,49.897806,29339,199,1,1559129570,1662698227,0
GSM,208,1,20483,16745,-1,5.310967,43.358562,8473,198,1,1559120858,1662733912,0
LTE,202,10,44600,2969365,0,23.871059,37.990182,1482,22,1,1559303659,1662692962,0
GSM,262,3,58162,58848,-1,10.99643,49.532809,7497,199,1,1559523538,1662684539,0
GSM,262,3,58162,38848,-1,11.019889,49.523285,8168,199,1,1559525262,1662689140,0
GSM,262,3,48190,34142,-1,6.888663,49.597646,19802,42,1,1559535927,1662684285,0
LTE,232,1,20301,1582086,-1,13.234455,47.437525,1288,190,1,1559301879,1662714079,0
LTE,232,1,20301,798216,-1,13.291934,47.428353,1517,68,1,1559302027,1662714268,0
LTE,232,1,20301,1617926,-1,13.307188,47.424534,7838,98,1,1559302052,1662714339,0
LTE,260,3,59120,74750743,0,19.920908,51.996025,2196,200,1,1559598977,1662709947,0
LTE,260,3,59120,74750741,0,19.931616,51.997115,11252,15,1,1559599047,1662709967,0
LTE,260,3,59120,48904474,0,19.940936,52.001128,12029,19,1,1559599077,1662709996,0
GSM,262,3,36020,22457,-1,6.776795,51.199833,1827,200,1,1559624411,1662730818,0
GSM,262,3,35320,36803,-1,6.996107,51.879665,7462,199,1,1559634323,1662713914,0
GSM,208,20,326,20598,-1,6.456191,43.226447,2573,200,1,1559647053,1662732386,0
GSM,208,1,1300,1192,-1,1.337242,49.171932,2054,200,1,1559634739,1662715509,0
GSM,262,3,35131,5184,-1,6.868048,51.486208,2376,134,1,1559711477,1662724638,0
GSM,262,3,35131,45184,-1,6.83613,51.488206,8785,108,1,1559711477,1662701625,0
GSM,262,3,22521,36650,-1,13.382002,52.35044,8949,199,1,1559729827,1662709632,0
GSM,208,10,49307,5623,-1,7.246183,47.789543,7614,200,1,1559746559,1662717038,0
GSM,262,3,51154,63787,-1,9.992857,48.375053,8966,109,1,1559789913,1662692258,0
GSM,262,3,22011,17383,-1,13.566273,52.541578,1926,132,1,1559792975,1662721228,0
GSM,262,3,22011,27564,-1,13.560442,52.52783,6728,200,1,1559795518,1662730862,0
GSM,208,10,49212,2997,-1,2.464982,48.886693,15393,107,1,1559833793,1662726983,0
GSM,262,2,685,51961,-1,7.583004,49.274544,13827,199,1,1559865448,1662717024,0
GSM,262,2,685,51963,-1,7.517968,49.218366,19424,148,1,1559873556,1662717028,0
GSM,208,1,4884,11730,-1,3.883016,43.603105,1000,81,1,1559889487,1662701497,0
LTE,260,3,59120,74750742,0,19.882724,51.979601,2466,200,1,1559958740,1662709857,0
LTE,310,410,17154,76841482,0,-88.204869,43.427676,5313,123,1,1560023230,1662759932,0
GSM,262,2,431,11211,-1,7.45204,53.26567,25562,199,1,1560083807,1662694033,0
GSM,262,2,431,11212,-1,7.474531,53.246567,11578,199,1,1560054363,1662682961,0
GSM,262,2,431,11213,-1,7.433565,53.245569,9370,110,1,1560054363,1662694244,0
GSM,208,20,260,1935,-1,2.616941,48.808881,2324,151,1,1560160885,1662737591,0
GSM,262,3,47190,3014,-1,9.819688,50.489195,9663,138,1,1560226920,1662705590,0
GSM,262,3,58165,58587,-1,12.39783,49.460503,28648,198,1,1560230054,1662717186,0
GSM,262,3,58165,18587,-1,12.424662,49.462273,6201,199,1,1560230054,1662717125,0
LTE,505,1,28744,146885429,0,151.938177,-27.617161,2982,10,1,1560258479,1662749522,0
GSM,262,3,23781,17377,-1,14.751087,51.003267,21110,107,1,1560239004,1662708418,0
LTE,505,1,28744,146888708,0,151.938141,-27.616404,1000,4,1,1560268883,1662750030,0
GSM,262,2,685,51962,-1,7.586435,49.187689,8166,199,1,1560249324,1662726483,0
GSM,262,3,23810,17399,-1,10.781491,51.589619,7270,199,1,1560293339,1662704985,0
GSM,262,3,23810,37204,-1,10.780542,51.579498,8824,199,1,1560293458,1662704985,0
GSM,262,3,23781,37186,-1,14.712952,50.999885,19566,199,1,1560298869,1662708598,0
GSM,262,3,47190,43014,-1,9.789599,50.479153,19460,199,1,1560300814,1662704955,0
GSM,262,3,47310,50928,-1,9.057941,51.370919,8566,199,1,1560326909,1662687599,0
GSM,262,3,23780,27350,-1,13.748322,51.264317,15695,199,1,1560329448,1662701956,0
GSM,208,10,47810,27987,-1,2.357616,48.915931,3445,200,1,1560326565,1662745940,0
GSM,208,10,26020,9523,-1,2.550457,49.091465,1717,200,1,1560363466,1662686994,0
GSM,208,20,22524,20464,-1,2.43564,43.208364,3491,67,1,1560368809,1662728549,0
GSM,262,1,5206,2536,-1,13.369989,54.103744,4285,128,1,1560374976,1662729903,0
GSM,262,2,810,9362,-1,11.006903,49.510543,3205,117,1,1560383699,1662688626,0
GSM,262,2,810,42001,-1,11.002404,49.510448,2767,121,1,1560383699,1662688661,0
GSM,262,2,810,18161,-1,11.004616,49.509647,1507,120,1,1560383699,1662688661,0
GSM,208,10,26020,19523,-1,2.554891,49.079869,5987,200,1,1560401895,1662687001,0
GSM,208,1,14340,50339,-1,2.409503,48.60758,2959,200,1,1560402510,1662741953,0
GSM,262,2,306,50263,-1,13.781526,52.490113,7871,198,1,1560388361,1662749720,0
GSM,262,2,810,9363,-1,11.002628,49.512311,2777,132,1,1560391151,1662688661,0
GSM,262,1,5206,2542,-1,13.341129,54.094019,8472,196,1,1560391484,1662729903,0
GSM,262,2,306,50262,-1,13.848081,52.507668,9096,107,1,1560392667,1662691120,0
GSM,262,3,47190,23014,-1,9.838824,50.489965,7785,198,1,1560399406,1662705590,0
GSM,262,1,5127,13701,-1,13.283783,52.492217,3999,199,1,1560416642,1662695990,0
GSM,262,3,47310,30928,-1,9.056434,51.371366,2448,199,1,1560421084,1662687599,0
GSM,262,2,8229,52593,-1,11.620022,50.041754,19513,200,1,1560436784,1662709813,0
LTE,260,6,113,1504030,0,20.805762,52.191771,10542,60,1,1560462096,1662712380,0
GSM,262,1,5127,14145,-1,13.281005,52.498852,1810,110,1,1560466469,1662697849,0
GSM,262,2,810,15731,-1,11.045869,49.498844,3746,199,1,1560481879,1662692752,0
UMTS,208,15,3830,107466520,191,6.008057,43.124843,29440,143,1,1560502647,1662698545,0
UMTS,208,15,3830,107426021,194,6.012872,43.12919,1437,199,1,1560502728,1662694397,0
UMTS,208,15,3830,107448348,411,6.01999,43.129782,2838,78,1,1560502846,1662693522,0
UMTS,208,15,3830,107444195,411,6.020741,43.128147,2909,150,1,1560502851,1662694244,0
UMTS,208,15,3830,107444194,395,6.024844,43.135311,1328,191,1,1560502922,1662694138,0
UMTS,208,15,3830,107426023,191,6.004772,43.12441,16031,200,1,1560504972,1662700980,0
GSM,262,3,23810,27578,-1,10.799759,51.575363,27276,200,1,1560487168,1662704601,0
LTE,260,6,115,6213730,0,21.038493,52.50513,1882,43,1,1560599644,1662717463,0
UMTS,208,15,3830,107427962,447,5.978348,43.121654,1342,18,1,1560593177,1662690590,0
LTE,260,6,115,6440013,0,20.949525,52.404301,1000,4,1,1560608209,1662716674,0
LTE,260,6,115,6440033,0,20.945774,52.399776,1000,20,1,1560608269,1662716650,0
LTE,260,6,115,6213722,0,21.063087,52.496483,1000,39,1,1560634600,1662717805,0
LTE,260,3,58041,71858709,0,21.067687,52.497229,1000,2,1,1560636060,1662717844,0
LTE,260,3,58041,71858739,0,21.067687,52.497229,1000,2,1,1560636144,1662717805,0
LTE,310,410,17154,76841480,0,-88.196937,43.430442,8806,115,1,1560645119,1662760664,0
LTE,216,1,5311,400907,-1,18.695669,47.268607,8663,200,1,1560584710,1662691161,0
GSM,262,2,8229,52592,-1,11.665036,50.042426,5206,199,1,1560670666,1662709813,0
GSM,262,2,8229,19521,-1,11.652197,50.040512,18934,200,1,1560670666,1662709813,0
GSM,262,1,18456,4373,-1,10.414039,50.571224,10566,199,1,1560740138,1662739750,0
GSM,262,2,7274,36242,-1,9.2017,48.948711,9716,199,1,1560741722,1662701594,0
LTE,234,30,10595,6683398,0,-0.164878,51.130953,3233,183,1,1560772464,1662697035,0
LTE,234,30,10595,6683400,0,-0.171143,51.123706,799,158,1,1560772805,1662696976,0
GSM,262,3,47320,11381,-1,9.009037,50.792505,8542,93,1,1560759555,1662686099,0
GSM,262,3,47320,51381,-1,8.985155,50.818615,9094,128,1,1560759555,1662699015,0
GSM,262,2,8229,52591,-1,11.64931,50.046543,7041,200,1,1560760146,1662709813,0
UMTS,208,15,3830,107417730,408,5.988212,43.122229,1000,31,1,1560846944,1662690505,0
UMTS,208,15,3830,107418169,51,5.977704,43.121643,1118,47,1,1560846949,1662690552,0
LTE,232,1,20300,803863,-1,13.306654,47.843684,1020,37,1,1560854567,1662710810,0
LTE,232,1,20263,415756,-1,12.981159,47.774196,5992,25,1,1560855557,1662712122,0
UMTS,208,15,3830,107436805,363,6.003279,43.12071,1000,51,1,1560933440,1662693190,0
UMTS,208,15,3830,107417729,414,6.007908,43.117038,3248,101,1,1560933698,1662693147,0
GSM,208,1,8191,9914,-1,-0.762222,44.259309,2739,19,1,1560935243,1662706386,0
GSM,262,2,640,37613,-1,9.273383,50.749689,12623,199,1,1560971212,1662697264,0
GSM,262,3,22001,27576,-1,13.513493,52.425644,3702,199,1,1561021814,1662691122,0
GSM,262,3,22001,17396,-1,13.503,52.430814,4013,199,1,1561075179,1662692298,0
GSM,262,3,58162,38829,-1,11.004516,49.458511,7928,106,1,1561077893,1662687952,0
GSM,262,3,22001,37202,-1,13.482147,52.416098,6918,200,1,1561078428,1662691990,0
GSM,262,3,47050,42168,-1,8.510069,49.809733,9012,199,1,1561101746,1662706565,0
GSM,222,88,24533,559,-1,10.719622,45.490278,8885,24,1,1561112566,1662721625,0
GSM,208,10,49617,6104,-1,5.054629,43.998778,1490,169,1,1561097971,1662704672,0
GSM,222,88,24533,54186,-1,10.732688,45.519094,7541,34,1,1561200641,1662720214,0
LTE,262,3,51525,25607694,-1,11.566559,48.11258,554,200,1,1561333521,1662717505,0
UMTS,208,15,3830,107417896,34,5.989333,43.114436,2972,10,1,1561370845,1662693066,0
LTE,216,1,5311,1539081,-1,18.197816,46.983524,4784,200,1,1561330970,1662693321,0
LTE,505,3,20247,5283647,0,151.029799,-33.727794,1103,7,1,1561432122,1662705198,0
GSM,262,3,14960,10566,-1,7.943566,52.305669,6197,111,1,1561438551,1662705323,0
LTE,260,6,113,1504013,0,20.823021,52.195522,1930,199,1,1561483668,1662712400,0
GSM,208,10,49212,16697,-1,2.412189,48.853996,1310,200,1,1561452947,1662702773,0
GSM,262,3,22020,16008,-1,13.346351,52.522005,3771,200,1,1561521944,1662689880,0
GSM,262,3,36060,29739,-1,6.874688,50.967464,3671,110,1,1561532370,1662684424,0
GSM,262,3,14961,10043,-1,8.596024,52.209007,3092,199,1,1561591286,1662710020,0
GSM,262,3,36060,49739,-1,6.866184,50.968316,3534,199,1,1561595351,1662685844,0
GSM,226,3,18000,33167,-1,23.801782,45.13918,5443,4,1,1561608794,1662683527,0
GSM,262,3,51056,55910,-1,10.149206,48.035484,6988,196,1,1561617799,1662703636,0
GSM,262,3,51056,35910,-1,10.150354,48.021385,4797,182,1,1561617799,1662701118,0
GSM,262,3,51056,15910,-1,10.154079,48.035392,6785,191,1,1561618527,1662703850,0
GSM,262,1,14113,2654,-1,13.487431,52.431402,3545,199,1,1561619384,1662692576,0
LTE,262,3,51525,25607706,-1,11.566066,48.112569,1527,200,1,1561534287,1662717445,0
GSM,208,1,22532,13132,-1,2.940836,42.547724,4106,200,1,1561616915,1662727814,0
GSM,208,20,22001,10665,-1,3.480657,49.623032,525,137,1,1561634752,1662716256,0
GSM,208,20,146,7269,-1,5.2886,43.527773,500,199,1,1561688189,1662739259,0
GSM,262,1,5152,2998,-1,12.138266,54.079658,8975,199,1,1561683612,1662693168,0
GSM,262,1,5152,2999,-1,12.119481,54.072462,9059,199,1,1561683854,1662693168,0
UMTS,208,15,3830,107478679,183,5.977557,43.12045,1000,16,1,1561705775,1662691196,0
UMTS,208,15,3830,107413864,183,5.974057,43.122336,2221,47,1,1561706145,1662692571,0
UMTS,208,15,3830,107413863,498,5.983172,43.115204,1057,51,1,1561704926,1662693054,0
GSM,262,3,35070,34135,-1,6.867781,51.439198,4729,104,1,1561717013,1662693073,0
GSM,208,10,49617,6105,-1,5.053914,43.996929,746,200,1,1561703387,1662704678,0
GSM,208,10,49212,55414,-1,2.436723,48.844916,1280,105,1,1561705917,1662721736,0
GSM,262,2,685,48123,-1,7.204533,49.349933,23657,199,1,1561727291,1662713133,0
GSM,262,2,685,48121,-1,7.541366,49.359155,29964,200,1,1561738535,1662696987,0
GSM,208,1,1794,17802,-1,4.858672,45.754047,722,200,1,1561770084,1662702784,0
LTE,310,260,10527,21060873,0,-106.706615,35.154994,9030,49,1,1561774408,1662690800,0
UMTS,250,20,672,4567412,470,61.413619,55.139267,709,200,1,1561790154,1662707060,0
LTE,250,11,7403,190289431,-1,61.332096,55.189639,617,200,1,1561887461,1662704461,0
UMTS,250,20,665,4562967,448,61.32781,55.189004,500,121,1,1561887541,1662704451,0
LTE,234,15,12296,400402,0,-0.236355,51.407294,4385,6,1,1561915059,1662726521,0
LTE,262,3,51523,26803994,-1,11.558995,48.11262,507,200,1,1561875907,1662717655,0
GSM,262,3,11001,6631,-1,10.264597,53.681066,1379,199,1,1561940160,1662710220,0
UMTS,250,20,665,4562970,448,61.327963,55.188989,500,114,1,1561937259,1662704443,0
UMTS,250,20,665,4564593,294,61.333828,55.175876,500,200,1,1561937659,1662704802,0
LTE,250,11,7401,190045710,-1,61.365262,55.169287,653,200,1,1561938215,1662705382,0
LTE,250,11,7401,190309911,-1,61.374381,55.161966,500,200,1,1561938435,1662705742,0
UMTS,250,20,669,4562712,45,61.375209,55.15975,511,200,1,1561938526,1662705832,0
LTE,250,11,7406,189450519,-1,61.442741,55.140827,500,200,1,1561947143,1662709663,0
UMTS,250,20,669,4562441,428,61.366696,55.164317,500,200,1,1561949475,1662705537,0
LTE,440,20,6204,24969735,-1,139.666829,35.706108,731,111,1,1561944958,1662698554,0
LTE,440,20,6204,24969737,-1,139.663233,35.705514,1000,82,1,1561950654,1662698094,0
GSM,262,1,16988,55398,-1,11.792934,48.689701,8352,104,1,1561962549,1662729453,0
GSM,262,1,17449,5521,-1,11.009194,49.545758,9508,199,1,1562112616,1662699359,0
LTE,505,1,12368,135908907,0,145.253249,-37.801527,1000,7,1,1562113432,1662708025,0
GSM,262,3,36110,42832,-1,6.764194,50.656424,25822,199,1,1562116232,1662706012,0
GSM,262,1,14338,18762,-1,6.812795,51.378288,1985,111,1,1562135226,1662699633,0
GSM,262,3,35090,55085,-1,7.893805,51.75475,9739,81,1,1562139319,1662690373,0
GSM,262,3,35090,15085,-1,7.909283,51.770456,10226,200,1,1562139319,1662689994,0
UMTS,208,1,1800,3819148,403,4.855554,45.761065,3964,17,1,1562120198,1662724806,0
LTE,250,11,7401,189488139,-1,61.400375,55.13917,1267,200,1,1562153718,1662706890,0
UMTS,250,20,670,4564481,336,61.397766,55.138723,500,200,1,1562153738,1662706717,0
UMTS,250,20,669,4562368,38,61.375385,55.157729,500,200,1,1562157539,1662705872,0
UMTS,250,20,665,4569596,239,61.332651,55.18643,500,200,1,1562159531,1662704531,0
GSM,262,3,22020,62100,-1,13.37316,52.509399,1850,200,1,1562195725,1662692079,0
GSM,262,3,47190,50861,-1,9.592442,50.791887,4059,199,1,1562198911,1662697730,0
GSM,262,1,5986,3879,-1,9.675502,53.650443,10978,200,1,1562199637,1662690560,0
GSM,262,1,18508,1611,-1,12.185273,51.717655,10747,199,1,1562222656,1662711322,0
LTE,250,11,7401,189468941,-1,61.375499,55.151113,500,170,1,1562232580,1662706062,0
LTE,250,11,7401,190045206,-1,61.372303,55.146897,500,200,1,1562234659,1662706192,0
UMTS,250,20,670,4563011,383,61.383931,55.145444,500,184,1,1562236543,1662706383,0
UMTS,250,20,669,4567146,74,61.383151,55.146973,529,200,1,1562239675,1662706313,0
LTE,262,3,51523,26803993,-1,11.557805,48.112531,1023,200,1,1562153574,1662717660,0
GSM,262,3,47021,2206,-1,8.410429,49.845633,12531,199,1,1562281236,1662693272,0
GSM,262,3,47190,10861,-1,9.594009,50.790213,1115,199,1,1562293092,1662696839,0
GSM,262,1,17435,5794,-1,11.072012,49.707373,9929,199,1,1562305313,1662699900,0
LTE,250,99,25166,170574597,-1,60.62432,56.84206,559,200,1,1562285269,1662705304,0
LTE,250,99,25166,170574598,-1,60.617947,56.838321,1286,200,1,1562286340,1662704303,0
LTE,250,99,25366,170440710,-1,60.620059,56.833083,717,200,1,1562286429,1662703193,0
LTE,250,99,25366,170433541,-1,60.619048,56.828574,548,200,1,1562287401,1662703011,0
LTE,250,99,25166,170025736,-1,60.628688,56.836606,539,200,1,1562308639,1662705967,0
GSM,208,1,14339,11942,-1,2.483716,48.759759,1222,200,1,1562313302,1662718923,0
GSM,208,20,260,1937,-1,2.613902,48.806559,560,199,1,1562335375,1662737179,0
UMTS,250,20,665,4569602,239,61.332666,55.18646,500,200,1,1562317302,1662704512,0
UMTS,250,20,669,4562369,248,61.376616,55.155944,500,127,1,1562327196,1662705912,0
LTE,250,11,7401,190270486,-1,61.376657,55.147985,815,200,1,1562329147,1662706173,0
UMTS,250,20,669,4567152,74,61.382956,55.146775,504,200,1,1562329476,1662706322,0
UMTS,250,20,669,4554891,404,61.37575,55.153784,500,200,1,1562416836,1662706062,0
LTE,250,99,25166,170025737,-1,60.627709,56.838353,1000,57,1,1562455453,1662705591,0
LTE,250,99,25166,169507077,-1,60.610845,56.839513,639,200,1,1562461621,1662704060,0
LTE,250,99,25166,170545157,-1,60.615652,56.835759,818,200,1,1562461753,1662703853,0
LTE,250,99,25166,170545158,-1,60.611998,56.83752,500,164,1,1562461784,1662703934,0
LTE,250,99,25166,170270469,-1,60.612839,56.833511,812,151,1,1562462161,1662703993,0
LTE,250,11,7401,189483788,-1,61.391022,55.143017,872,200,1,1562489282,1662706575,0
LTE,250,11,7401,189488142,-1,61.393264,55.141659,500,200,1,1562490653,1662706635,0
UMTS,250,20,670,4559049,298,61.394244,55.140907,500,200,1,1562490842,1662706625,0
UMTS,250,20,670,4559052,298,61.394246,55.140915,500,200,1,1562490912,1662706665,0
GSM,262,3,14960,10128,-1,8.072629,52.272796,4955,199,1,1562554105,1662684586,0
GSM,262,2,663,14923,-1,8.0479,50.377258,3046,35,1,1562568678,1662711053,0
GSM,208,20,306,45706,-1,2.326472,48.853548,1348,200,1,1562575214,1662747652,0
GSM,208,20,306,45707,-1,2.324039,48.854329,598,200,1,1562575292,1662747734,0
GSM,262,3,47260,2946,-1,7.590809,50.347796,9109,46,1,1562633203,1662710540,0
GSM,262,2,2265,40432,-1,8.711713,53.178432,8752,199,1,1562658930,1662684420,0
UMTS,440,10,197,78479670,345,139.706192,35.587067,5970,40,1,1560839696,1662703568,0
GSM,262,3,22521,17082,-1,13.549431,52.273576,9509,106,1,1562729704,1662691698,0
GSM,643,4,4210,50543,-1,34.536915,-13.355692,27729,141,1,1562730818,1662705559,0
GSM,262,3,24000,32179,-1,10.758077,53.795419,10832,199,1,1562735503,1662691178,0
GSM,262,3,22521,27561,-1,13.557196,52.270947,5689,106,1,1562740628,1662691698,0
GSM,262,3,22521,17376,-1,13.558514,52.306752,6396,105,1,1562747777,1662688109,0
GSM,262,3,22521,37183,-1,13.552018,52.286625,7789,105,1,1562748097,1662688109,0
UMTS,250,20,674,4554145,443,61.44333,55.136436,500,200,1,1562740914,1662711147,0
GSM,262,2,287,59231,-1,7.350669,51.346672,6982,110,1,1562750280,1662693821,0
GSM,262,3,22521,27559,-1,13.639446,52.304332,5417,107,1,1562750464,1662748085,0
GSM,208,10,26024,4410,-1,-1.636378,47.22876,905,125,1,1562758048,1662736776,0
GSM,340,20,103,18703,-1,-61.591365,15.862634,1602,200,1,1562778308,1662752374,0
GSM,262,2,2265,40431,-1,8.697612,53.188315,9651,118,1,1562782034,1662681782,0
GSM,262,2,687,55871,-1,6.927387,49.992532,5802,199,1,1562802083,1662682558,0
GSM,262,2,51,34502,-1,9.00439,51.492319,4817,200,1,1562802327,1662707369,0
GSM,262,3,35131,14235,-1,6.754474,51.438699,2761,199,1,1562821401,1662708947,0
GSM,262,3,47050,28574,-1,8.59915,49.857983,8479,199,1,1562823611,1662697019,0
GSM,208,20,22015,1570,-1,6.800383,49.140948,3611,199,1,1562826028,1662710007,0
GSM,208,10,47317,17789,-1,2.615248,48.818835,27959,180,1,1562843878,1662738454,0
GSM,208,20,260,20123,-1,2.551047,48.949145,6025,116,1,1562879338,1662717385,0
GSM,208,10,30018,20165,-1,4.745805,44.321129,1868,199,1,1562907038,1662696341,0
GSM,262,3,22000,25996,-1,13.266183,52.513239,2606,199,1,1562894579,1662699729,0
GSM,262,2,431,52632,-1,7.989759,53.390109,15677,200,1,1562897479,1662715260,0
GSM,262,3,47050,36574,-1,8.584136,49.849267,15399,199,1,1562912927,1662697106,0
GSM,262,1,18513,5909,-1,11.130052,51.896572,10646,103,1,1562916209,1662704811,0
GSM,262,1,18513,5910,-1,11.081833,51.882158,16945,199,1,1562916527,1662704811,0
GSM,262,3,35131,54235,-1,6.746047,51.435818,1829,103,1,1562920899,1662708219,0
GSM,262,3,14961,20036,-1,8.583779,52.202403,5686,199,1,1563015358,1662709892,0
GSM,208,10,30004,8230,-1,7.410376,43.970249,3148,200,1,1563022157,1662717500,0
GSM,208,20,22020,4283,-1,2.395621,49.070003,9996,107,1,1563033948,1662728076,0
LTE,260,6,115,1398123,0,20.938749,52.365184,2499,4,1,1563043437,1662716280,0
LTE,310,410,19981,49448201,0,-85.369277,40.440429,13144,111,1,1563161825,1662750633,0
